Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [87] YAML::SingleDocParser::HandleNode(YAML::EventHandler&) [4] Frame::calculateCost(std::vector<cv::Mat, std::allocator<cv::Mat> > const&) [48] std::_Function_handler<void (bool), Frame::perturb()::{lambda(bool)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) (std_function.h)
 [140] YAML::SingleDocParser::HandleBlockMap(YAML::EventHandler&) [30] Frame::generateSynthFrame() [54] std::_Function_handler<void (bool), Frame::perturb()::{lambda(bool)#1}>::_M_invoke(std::_Any_data const&, bool&&) (std_function.h)
 [185] YAML::SingleDocParser::HandleDocument(YAML::EventHandler&) [32] Frame::generateOutputFrame() [16] std::discrete_distribution<int>::param_type::_M_initialize()
  [88] YAML::SingleDocParser::ParseProperties(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, unsigned long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5] Frame::generateSynthFrameFast(Spheroid&, Spheroid&) [51] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand()
 [141] YAML::SingleDocParser::HandleMap(YAML::EventHandler&) [20] Frame::generateOutputSynthFrame() [136] void std::deque<YAML::Token, std::allocator<YAML::Token> >::_M_push_back_aux<YAML::Token const&>(YAML::Token const&)
 [186] YAML::SingleDocParser::SingleDocParser(YAML::Scanner&, YAML::Directives const&) [26] Frame::split() [154] void std::deque<YAML::Token, std::allocator<YAML::Token> >::_M_push_back_aux<YAML::Token>(YAML::Token&&)
 [187] YAML::SingleDocParser::~SingleDocParser() [3] Frame::perturb() [158] std::deque<YAML::Token, std::allocator<YAML::Token> >::_M_reallocate_map(unsigned long, bool)
 [107] YAML::Exp::PlainScalar() [31] Frame::Frame(std::vector<cv::Mat, std::allocator<cv::Mat> > const&, SimulationConfig const&, std::vector<Spheroid, std::allocator<Spheroid> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [35] void std::vector<Frame, std::allocator<Frame> >::_M_realloc_insert<std::vector<cv::Mat, std::allocator<cv::Mat> >&, SimulationConfig&, std::vector<Spheroid, std::allocator<Spheroid> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(__gnu_cxx::__normal_iterator<Frame*, std::vector<Frame, std::allocator<Frame> > >, std::vector<cv::Mat, std::allocator<cv::Mat> >&, SimulationConfig&, std::vector<Spheroid, std::allocator<Spheroid> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
 [137] YAML::Exp::BlankOrBreak() [36] Lineage::copyCellsForward(int) [34] void std::vector<Frame, std::allocator<Frame> >::_M_realloc_insert<std::vector<cv::Mat, std::allocator<cv::Mat> >&, SimulationConfig&, std::vector<Spheroid, std::allocator<Spheroid> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(__gnu_cxx::__normal_iterator<Frame*, std::vector<Frame, std::allocator<Frame> > >, std::vector<cv::Mat, std::allocator<cv::Mat> >&, SimulationConfig&, std::vector<Spheroid, std::allocator<Spheroid> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
 [167] YAML::Exp::DocIndicator() [130] Lineage::length()  [21] void std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_realloc_insert<cv::Mat const&>(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat const&)
 [188] YAML::Load(std::istream&) [2] Lineage::optimize(int) [18] std::vector<cv::Mat, std::allocator<cv::Mat> >::reserve(unsigned long)
 [119] YAML::Node::~Node()    [19] Lineage::saveFrame(int) [103] std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector()
 [129] YAML::RegEx::RegEx(YAML::REGEX_OP) [28] Lineage::Lineage(std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Spheroid, std::allocator<Spheroid> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<Spheroid, std::allocator<Spheroid> > > > >, std::vector<std::filesystem::__cxx11::path, std::allocator<std::filesystem::__cxx11::path> >, BaseConfig&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [46] void std::vector<cv::Point3_<double>, std::allocator<cv::Point3_<double> > >::_M_realloc_insert<cv::Point3_<double> >(__gnu_cxx::__normal_iterator<cv::Point3_<double>*, std::vector<cv::Point3_<double>, std::allocator<cv::Point3_<double> > > >, cv::Point3_<double>&&)
 [151] YAML::RegEx::RegEx()  [205] Lineage::~Lineage()   [114] void std::vector<YAML::RegEx, std::allocator<YAML::RegEx> >::_M_realloc_insert<YAML::RegEx const&>(__gnu_cxx::__normal_iterator<YAML::RegEx*, std::vector<YAML::RegEx, std::allocator<YAML::RegEx> > >, YAML::RegEx const&)
 [157] YAML::RegEx::RegEx(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, YAML::REGEX_OP) [8] Spheroid::checkIfCellsOverlap(std::vector<Spheroid, std::allocator<Spheroid> > const&) [76] std::vector<YAML::RegEx, std::allocator<YAML::RegEx> >::vector(std::vector<YAML::RegEx, std::allocator<YAML::RegEx> > const&)
 [117] YAML::RegEx::RegEx(char) [168] int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [82] std::vector<YAML::RegEx, std::allocator<YAML::RegEx> >::~vector()
 [189] YAML::Parser::ParseDirectives() [10] PerturbParams::getPerturbOffset() const [155] void std::vector<std::filesystem::__cxx11::path, std::allocator<std::filesystem::__cxx11::path> >::_M_realloc_insert<std::filesystem::__cxx11::path const&>(__gnu_cxx::__normal_iterator<std::filesystem::__cxx11::path*, std::vector<std::filesystem::__cxx11::path, std::allocator<std::filesystem::__cxx11::path> > >, std::filesystem::__cxx11::path const&)
 [190] YAML::Parser::HandleNextDocument(YAML::EventHandler&) [120] YAML::Node::EnsureNodeExists() const [210] std::vector<std::filesystem::__cxx11::path, std::allocator<std::filesystem::__cxx11::path> >::vector(std::vector<std::filesystem::__cxx11::path, std::allocator<std::filesystem::__cxx11::path> > const&)
 [191] YAML::Parser::Load(std::istream&) [133] float YAML::Node::as<float>() const [170] std::vector<std::filesystem::__cxx11::path, std::allocator<std::filesystem::__cxx11::path> >::~vector()
 [192] YAML::Parser::Parser(std::istream&) [149] YAML::Node::Type() const [161] void std::vector<YAML::detail::node*, std::allocator<YAML::detail::node*> >::_M_realloc_insert<YAML::detail::node*>(__gnu_cxx::__normal_iterator<YAML::detail::node**, std::vector<YAML::detail::node*, std::allocator<YAML::detail::node*> > >, YAML::detail::node*&&)
 [193] YAML::Parser::Parser() [160] YAML::Node::Scalar[abi:cxx11]() const [53] void std::vector<std::vector<cv::Point3_<double>, std::allocator<cv::Point3_<double> > >, std::allocator<std::vector<cv::Point3_<double>, std::allocator<cv::Point3_<double> > > > >::_M_realloc_insert<std::vector<cv::Point3_<double>, std::allocator<cv::Point3_<double> > > const&>(__gnu_cxx::__normal_iterator<std::vector<cv::Point3_<double>, std::allocator<cv::Point3_<double> > >*, std::vector<std::vector<cv::Point3_<double>, std::allocator<cv::Point3_<double> > >, std::allocator<std::vector<cv::Point3_<double>, std::allocator<cv::Point3_<double> > > > > >, std::vector<cv::Point3_<double>, std::allocator<cv::Point3_<double> > > const&)
 [194] YAML::Parser::~Parser() [162] YAML::Node const YAML::Node::operator[]<char [10]>(char const (&) [10]) const [23] void std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_realloc_insert<std::vector<float, std::allocator<float> > const&>(__gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >, std::vector<float, std::allocator<float> > const&)
  [58] YAML::Stream::AdvanceCurrent() [163] YAML::Node const YAML::Node::operator[]<char [11]>(char const (&) [11]) const [12] void std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_realloc_insert<std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >, std::vector<float, std::allocator<float> >&&)
  [62] YAML::Stream::eat(int) [169] YAML::Node const YAML::Node::operator[]<char [13]>(char const (&) [13]) const [118] void std::vector<std::unique_ptr<YAML::Scanner::IndentMarker, std::default_delete<YAML::Scanner::IndentMarker> >, std::allocator<std::unique_ptr<YAML::Scanner::IndentMarker, std::default_delete<YAML::Scanner::IndentMarker> > > >::_M_realloc_insert<std::unique_ptr<YAML::Scanner::IndentMarker, std::default_delete<YAML::Scanner::IndentMarker> > >(__gnu_cxx::__normal_iterator<std::unique_ptr<YAML::Scanner::IndentMarker, std::default_delete<YAML::Scanner::IndentMarker> >*, std::vector<std::unique_ptr<YAML::Scanner::IndentMarker, std::default_delete<YAML::Scanner::IndentMarker> >, std::allocator<std::unique_ptr<YAML::Scanner::IndentMarker, std::default_delete<YAML::Scanner::IndentMarker> > > > >, std::unique_ptr<YAML::Scanner::IndentMarker, std::default_delete<YAML::Scanner::IndentMarker> >&&)
  [59] YAML::Stream::get()   [164] YAML::Node const YAML::Node::operator[]<char [17]>(char const (&) [17]) const [64] void std::vector<std::pair<double, cv::Point3_<double> >, std::allocator<std::pair<double, cv::Point3_<double> > > >::_M_realloc_insert<std::pair<double, cv::Point3_<double> > const&>(__gnu_cxx::__normal_iterator<std::pair<double, cv::Point3_<double> >*, std::vector<std::pair<double, cv::Point3_<double> >, std::allocator<std::pair<double, cv::Point3_<double> > > > >, std::pair<double, cv::Point3_<double> > const&)
 [195] YAML::Stream::Stream(std::istream&) [165] YAML::Node const YAML::Node::operator[]<char [2]>(char const (&) [2]) const [73] void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&)
 [196] YAML::Stream::~Stream() [152] YAML::Node const YAML::Node::operator[]<char [5]>(char const (&) [5]) const [14] void std::vector<float, std::allocator<float> >::_M_realloc_insert<float const&>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&)
 [101] YAML::detail::node::mark_defined() [153] YAML::Node const YAML::Node::operator[]<char [6]>(char const (&) [6]) const [22] void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&)
  [77] YAML::detail::node::equals(char const*, std::shared_ptr<YAML::detail::memory_holder>) [50] int YAML::RegEx::MatchUnchecked<YAML::StreamCharSource>(YAML::StreamCharSource const&) const [150] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&)
  [89] YAML::detail::memory::create_node() [55] YAML::Stream::GetNextByte() const [134] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
